Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0,1412,0,2852,0,-1e-06,0,220.25633716583252,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0,17842,0,36242,0,-1e-06,0,269.47300148010254,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_b16_wave,PASS,0,51,0,51,0,-1e-06,0,223.26306295394897,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0,771,0,771,0,-1e-06,0,236.27983498573303,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,0,15,0,15,0,-1e-06,0,242.44986581802368,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,0,6,0,6,0,-1e-06,0,223.42526936531067,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,PASS,0,774,0,774,0,-1e-06,0,217.42358589172363,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0,1287,0,1419,0,-1e-06,0,241.4561309814453,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0,2323458,0,2323458,0,-1e-06,0,249.54380416870117,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0,1281804,0,1281804,0,-1e-06,0,465.84027910232544,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,0,6,0,6,0,-1e-06,0,228.525372505188,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,0,6,0,6,0,-1e-06,0,238.54065370559692,Existence test for wave scheduler
0-1conv0m16_wave,PASS,0,51,0,51,0,-1e-06,0,230.52962636947632,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,0,15,0,15,0,-1e-06,0,226.52765583992004,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,0,27,0,27,0,-1e-06,0,222.5227828025818,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0,83,0,83,0,-1e-06,0,224.52876448631287,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0,12484,0,12484,0,-1e-06,0,236.3894019126892,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0,202,0,202,0,-1e-06,0,227.38015484809875,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0,24206,0,24206,0,-1e-06,0,221.37036061286926,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0,12106,0,12106,0,-1e-06,0,225.37747621536255,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0,12820,0,12820,0,-1e-06,0,196.26626181602478,Two Conv2D layers back to back
0-1conv1maxpool_k3d2_wave,WAIVE_WAVESC,0,91,0,603,0,-1e-06,0,19.02873396873474,Two Conv2D layers back to back
0-1conv1pool_b5_wave,WAIVE_WAVESC,0,403,0,403,0,-1e-06,0,18.02422857284546,Two Conv2D layers back to back
0-1conv1pool_b5m3_wave,WAIVE_WAVESC,0,1045,0,1045,0,-1e-06,0,19.028273344039917,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0,8338,0,8338,0,-1e-06,0,221.2954580783844,Two Conv2D layers back to back
0-1conv_b1h1r1s1c2m2_tile_wave,PASS,0,16,0,16,0,-1e-06,0,219.29395365715027,Two Conv2D layers back to back
0-1conv_h4r1_b2_wave,PASS,0,99,0,99,0,-1e-06,0,206.27536392211914,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,0,51,0,51,0,-1e-06,0,220.29300117492676,Two Conv2D layers back to back
0-1conv_h4r2s2_wave,PASS,0,54,0,54,0,-1e-06,0,225.3003180027008,Two Conv2D layers back to back
0-1conv_h4r3s1_b2_wave,PASS,0,299,0,619,0,-1e-06,0,218.29211235046387,Two Conv2D layers back to back
0-1conv_h4r3s1_wave,PASS,0,155,0,315,0,-1e-06,0,226.30076479911804,Two Conv2D layers back to back
0-1conv_h6r2s3_wave,PASS,0,74,0,74,0,-1e-06,0,222.35155940055847,Two Conv2D layers back to back
0-1conv_h6r3s2_b2_wave,PASS,0,321,0,407,0,-1e-06,0,248.3949465751648,Two Conv2D layers back to back
0-1conv_h6r3s2_wave,PASS,0,166,0,209,0,-1e-06,0,233.37789463996887,Two Conv2D layers back to back
0-1conv_s8_32b_wave,PASS,0,267,0,267,0,-1e-06,0,216.35494446754456,Two Conv2D layers back to back
0-1conv_s8_wave,PASS,0,267,0,267,0,-1e-06,0,221.36282777786255,Two Conv2D layers back to back
0-1conv_tile_r1_e1_wave,PASS,0,3678,0,3678,0,-1e-06,0,230.3744020462036,Single Conv2D layer with a large image
0-1conv_tile_r1_wave,PASS,0,3678,0,3678,0,-1e-06,0,227.36769223213196,Single Conv2D layer with a large image
0-1conv_tile_r1h32_wave,PASS,0,3075,0,3075,0,-1e-06,0,228.37272834777832,Single Conv2D layer with a large image
0-1conv_tile_wave,PASS,0,20966,0,23286,0,-1e-06,0,227.37157726287842,Single Conv2D layer with a large image
0-1mp_r3s2_16_wave,PASS,0,1139,0,1139,0,-1e-06,0,222.36875295639038,Single MaxPoll layer
0-2conv3_relu_b16_wave,PASS,0,2572,0,5132,0,-1e-06,0,213.35615968704224,A unit test
0-2conv3_relu_wave,PASS,0,172,0,332,0,-1e-06,0,220.36410689353943,A unit test
0-3conv_ba_resadd_fp16_wave,PASS,0,113519,0,121028,0,-1e-06,0,245.32694125175476,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_resadd_h1_fp16_wave,PASS,0,20,0,20,0,-1e-06,0,227.30698680877686,"Two layer, BiasAdd followed by ResAdd"
0-3conv_relu_wave,PASS,0,14,0,14,0,-1e-06,0,220.29937291145325,A unit test
0-act_wave,WAIVE-KAENA452,0,1026,0,1026,0,-1e-06,0,19.02797555923462,A unit test
0-resadd_uint8_wave,WAIVE-RESADD_ME,0,151,0,151,0,-1e-06,0,18.024279832839966,"Two layer, BiasAdd followed by ResAdd"
0-resadd_wave,WAIVE-RESADD_ME,0,17,0,17,0,-1e-06,0,21.029358386993408,"Two layer, BiasAdd followed by ResAdd"
0-rn50-16_wave_repl,WAIVE_REPLICATION,0,16527,0,29696,0,-1e-06,0,215.2887568473816,A unit test
0-scaleadd_wave,WAIVE-LSTM,0,36,0,36,0,-1e-06,0,17.02750015258789,"Two layer, BiasAdd followed by ResAdd"
1-1conv0_c128_wave,PASS,0,514,0,514,0,-1e-06,0,210.28199338912964,Two Conv2D layers back to back
1-1conv0_c256_wave,PASS,0,1026,0,1026,0,-1e-06,0,232.30666661262512,Two Conv2D layers back to back
1-1conv0_h112c1m1_wave,PASS,0,37635,0,37635,0,-1e-06,0,237.31706857681274,Two Conv2D layers back to back
1-1conv0_h16c128_wave,PASS,0,98434,0,98434,0,-1e-06,0,218.29068040847778,Two Conv2D layers back to back
1-1conv0_h16c1m1_wave,PASS,0,1540,0,1540,0,-1e-06,0,215.29226517677307,Two Conv2D layers back to back
1-1conv0_h16c256_wave,PASS,0,196866,0,196866,0,-1e-06,0,229.31343293190002,Two Conv2D layers back to back
1-1conv0_h16c256m128_wave,PASS,0,16875522,0,16875522,0,-1e-06,0,235.32001566886902,Two Conv2D layers back to back
1-1conv0_h16c2m1_wave,PASS,0,1540,0,1540,0,-1e-06,0,230.31624293327332,Two Conv2D layers back to back
1-1conv0_h224c1m1_wave,PASS,0,75267,0,75267,0,-1e-06,0,237.3275728225708,Two Conv2D layers back to back
1-1conv0_h28c1m1_wave,PASS,0,2355,0,2355,0,-1e-06,0,251.35541582107544,Two Conv2D layers back to back
1-1conv0_h32c128m1_wave,PASS,0,393346,0,393346,0,-1e-06,0,233.32874608039856,Two Conv2D layers back to back
1-1conv0_h32c1m1_wave,PASS,0,3075,0,3075,0,-1e-06,0,223.31832575798035,Two Conv2D layers back to back
1-1conv0_h32c1m2_wave,PASS,0,5124,0,5124,0,-1e-06,0,225.32169556617737,Two Conv2D layers back to back
1-1conv0_h32c2m1_wave,PASS,0,6148,0,6148,0,-1e-06,0,225.32590889930725,Two Conv2D layers back to back
1-1conv0_h32c4m1_wave,PASS,0,12294,0,12294,0,-1e-06,0,232.33493542671204,Two Conv2D layers back to back
1-1conv0_h32c64m1_wave,PASS,0,196674,0,196674,0,-1e-06,0,230.37256574630737,Two Conv2D layers back to back
1-1conv0_h32c8m1_wave,PASS,0,24586,0,24586,0,-1e-06,0,231.37381505966187,Two Conv2D layers back to back
1-1conv0_h40c1m1_wave,PASS,0,4803,0,4803,0,-1e-06,0,245.3945324420929,Two Conv2D layers back to back
1-1conv0_h55c256_wave,PASS,0,2323458,0,2323458,0,-1e-06,0,262.45674228668213,Two Conv2D layers back to back
1-1conv0_h55m64_wave,PASS,0,390291,0,390291,0,-1e-06,0,251.44207429885864,Two Conv2D layers back to back
1-1conv0_h56c1m1_wave,PASS,0,9411,0,9411,0,-1e-06,0,249.4386351108551,Two Conv2D layers back to back
1-1conv0_m128_wave,PASS,0,387,0,387,0,-1e-06,0,243.4587917327881,Two Conv2D layers back to back
1-1conv0_m2_wave,PASS,0,9,0,9,0,-1e-06,0,234.44682621955872,Two Conv2D layers back to back
1-1conv0_m64_wave,PASS,0,195,0,195,0,-1e-06,0,242.45510172843933,Two Conv2D layers back to back
1-1conv0_r3h16c128_wave,PASS,0,499955,0,623746,0,-1e-06,0,245.46206188201904,Two Conv2D layers back to back
1-1conv0_r3h55c256_wave,WAIVE_WAVESC,0,13754877,0,14715906,0,-1e-06,0,21.03187656402588,Two Conv2D layers back to back
1-1conv0_wave,PASS,0,134,0,134,0,-1e-06,0,239.4536168575287,Two Conv2D layers back to back
1-1conv7_64_wave,PASS,0,54569723,0,102977538,0,-1e-06,0,261.4865674972534,Two Conv2D layers back to back
