Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_wave,PASS,0,17842,0,36242,0,-1e-06,0,215.31386876106262,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0,1567,0,3167,0,-1e-06,0,239.34087324142456,Two Conv2D layers back to back
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0,3420275,0,4217089,0,-1e-06,0,306.41463470458984,A unit test
0-1avgpool_wave_h1c192m192k1d1_same,PASS,0,577,0,577,0,-1e-06,0,256.35712695121765,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0,577,0,577,0,-1e-06,0,274.3813211917877,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0,4023484,0,4468801,0,-1e-06,0,318.42903876304626,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0,5364645,0,5958401,0,-1e-06,0,345.45950078964233,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0,6035226,0,6703201,0,-1e-06,0,375.4933862686157,A unit test
0-1avgpool_wave_h71c192m192k3d1,PASS,0,17448032,0,18389569,0,-1e-06,0,478.57315373420715,A unit test
0-1avgpool_wave_h71c1m1k3d1_same,PASS,0,90876,0,95780,0,-1e-06,0,371.4462060928345,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0,90740,0,90740,0,-1e-06,0,340.40858125686646,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0,1025639,0,1556481,0,-1e-06,0,398.4727590084076,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0,1641022,0,2490369,0,-1e-06,0,428.4981892108917,A unit test
0-1conv-h8r3c4m4-relu_wave,PASS,0,12455,0,19091,0,-1e-06,0,368.421838760376,Two Conv2D layers back to back
0-1conv0_b16_wave,PASS,0,51,0,51,0,-1e-06,0,372.4253454208374,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0,771,0,771,0,-1e-06,0,365.4452877044678,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,0,15,0,15,0,-1e-06,0,386.4605450630188,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,0,6,0,6,0,-1e-06,0,371.444904088974,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,PASS,0,774,0,774,0,-1e-06,0,390.4652395248413,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0,1287,0,1419,0,-1e-06,0,393.4639675617218,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0,2323458,0,2323458,0,-1e-06,0,435.50215339660645,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0,1281804,0,1281804,0,-1e-06,0,668.7639331817627,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
