Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0,1412,0,2852,0,-1e-06,0,162.19086527824402,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0,17842,0,36242,0,-1e-06,0,241.42674016952515,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_b16_wave,PASS,0,51,0,51,0,-1e-06,0,173.21037530899048,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0,771,0,771,0,-1e-06,0,200.24664902687073,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,0,15,0,15,0,-1e-06,0,181.81952047348022,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,0,6,0,6,0,-1e-06,0,166.80385947227478,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,FAIL,0,774,0,774,0,-1e-06,0,183.82368516921997,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,FAIL,0,1287,0,1419,0,-1e-06,0,194.83673810958862,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0,2323458,0,2323458,0,-1e-06,0,188.82960081100464,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,FAIL,0,1281804,0,1281804,0,-1e-06,0,202.84558033943176,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,0,6,0,6,0,-1e-06,0,183.82069754600525,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,0,6,0,6,0,-1e-06,0,196.83837604522705,Existence test for wave scheduler
0-1conv0m16_wave,FAIL,0,51,0,51,0,-1e-06,0,203.84354758262634,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,FAIL,0,15,0,15,0,-1e-06,0,163.79621028900146,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,0,27,0,27,0,-1e-06,0,197.84064984321594,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,FAIL,0,83,0,83,0,-1e-06,0,180.2239990234375,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0,12484,0,12484,0,-1e-06,0,174.2211992740631,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0,202,0,202,0,-1e-06,0,171.21879696846008,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0,24206,0,24206,0,-1e-06,0,170.2177028656006,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0,12106,0,12106,0,-1e-06,0,174.2211194038391,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0,12820,0,12820,0,-1e-06,0,150.1921911239624,Two Conv2D layers back to back
0-1conv1maxpool_k3d2_wave,WAIVE_WAVESC,0,91,0,603,0,-1e-06,0,12.01536250114441,Two Conv2D layers back to back
0-1conv1pool_b5_wave,WAIVE_WAVESC,0,403,0,403,0,-1e-06,0,11.013081789016724,Two Conv2D layers back to back
0-1conv1pool_b5m3_wave,WAIVE_WAVESC,0,1045,0,1045,0,-1e-06,0,11.014294624328613,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0,8338,0,8338,0,-1e-06,0,157.19551920890808,Two Conv2D layers back to back
0-1conv_b1h1r1s1c2m2_tile_wave,PASS,0,16,0,16,0,-1e-06,0,199.24413895606995,Two Conv2D layers back to back
0-1conv_h4r1_b2_wave,PASS,0,99,0,99,0,-1e-06,0,196.24202227592468,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,0,51,0,51,0,-1e-06,0,179.21855902671814,Two Conv2D layers back to back
0-1conv_h4r2s2_wave,PASS,0,54,0,54,0,-1e-06,0,202.2504117488861,Two Conv2D layers back to back
0-1conv_h4r3s1_b2_wave,PASS,0,299,0,619,0,-1e-06,0,211.26390051841736,Two Conv2D layers back to back
0-1conv_h4r3s1_wave,PASS,0,155,0,315,0,-1e-06,0,213.26848912239075,Two Conv2D layers back to back
0-1conv_h6r2s3_wave,PASS,0,74,0,74,0,-1e-06,0,183.23248934745789,Two Conv2D layers back to back
0-1conv_h6r3s2_b2_wave,PASS,0,321,0,407,0,-1e-06,0,177.22676920890808,Two Conv2D layers back to back
0-1conv_h6r3s2_wave,PASS,0,166,0,209,0,-1e-06,0,223.281001329422,Two Conv2D layers back to back
0-1conv_s8_32b_wave,PASS,0,267,0,267,0,-1e-06,0,219.27885699272156,Two Conv2D layers back to back
0-1conv_s8_wave,PASS,0,267,0,267,0,-1e-06,0,212.27339887619019,Two Conv2D layers back to back
0-1conv_tile_r1_e1_wave,PASS,0,3678,0,3678,0,-1e-06,0,213.27239537239075,Single Conv2D layer with a large image
0-1conv_tile_r1_wave,PASS,0,3678,0,3678,0,-1e-06,0,245.43158102035522,Single Conv2D layer with a large image
0-1conv_tile_r1h32_wave,PASS,0,3075,0,3075,0,-1e-06,0,217.2802963256836,Single Conv2D layer with a large image
0-1conv_tile_wave,PASS,0,20966,0,23286,0,-1e-06,0,234.41996026039124,Single Conv2D layer with a large image
0-1mp_r3s2_16_wave,PASS,0,1139,0,1139,0,-1e-06,0,225.40767645835876,Single MaxPoll layer
0-2conv3_relu_b16_wave,PASS,0,2572,0,5132,0,-1e-06,0,250.43907403945923,A unit test
0-2conv3_relu_wave,PASS,0,172,0,332,0,-1e-06,0,236.42131185531616,A unit test
0-3conv_ba_resadd_fp16_wave,PASS,0,113519,0,121028,0,-1e-06,0,288.5005977153778,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_resadd_h1_fp16_wave,PASS,0,20,0,20,0,-1e-06,0,256.4621331691742,"Two layer, BiasAdd followed by ResAdd"
0-3conv_relu_wave,FAIL,0,14,0,14,0,-1e-06,0,237.43282508850098,A unit test
0-act_wave,FAIL,0,1026,0,1026,0,-1e-06,0,249.45900535583496,A unit test
0-resadd_uint8_wave,WAIVE-RESADD_ME,0,151,0,151,0,-1e-06,0,16.020896673202515,"Two layer, BiasAdd followed by ResAdd"
0-resadd_wave,WAIVE-RESADD_ME,0,17,0,17,0,-1e-06,0,16.02080774307251,"Two layer, BiasAdd followed by ResAdd"
0-rn50-16_wave_repl,WAIVE_REPLICATION,0,16527,0,29696,0,-1e-06,0,249.4673249721527,A unit test
0-rtl-1conv1avgpool_b1h4_same_wave,PASS,0,83,0,83,0,-1e-06,0,240.4566252231598,Two Conv2D layers back to back
0-rtl-1conv1maxpool_h4_val_wave,PASS,0,83,0,83,0,-1e-06,0,259.36923336982727,Two Conv2D layers back to back
0-rtl-1conv3_h4r3_relu_wave,PASS,0,172,0,332,0,-1e-06,0,239.3461902141571,Two Conv2D layers back to back
0-rtl-1conv_h2c16_wave,PASS,0,210,0,210,0,-1e-06,0,265.38818287849426,Two Conv2D layers back to back
0-rtl-1conv_h4r2c8m4_wave,FAIL,0,2879,0,4354,0,-1e-06,0,245.3608148097992,Two Conv2D layers back to back
0-rtl-1conv_h4r3c4m2_wave,FAIL,0,1162,0,2442,0,-1e-06,0,230.33736038208008,Two Conv2D layers back to back
0-rtl-1conv_h8r4c64m16_wave,PASS,0,1129719,0,2117634,0,-1e-06,0,263.38364815711975,Two Conv2D layers back to back
0-rtl-1conv_m8_wave,FAIL,0,27,0,27,0,-1e-06,0,260.3807530403137,Two Conv2D layers back to back
0-rtl-1conv_relu_wave,PASS,0,172,0,332,0,-1e-06,0,264.38464093208313,Two Conv2D layers back to back
0-rtl-1conv_wave,PASS,0,6,0,6,0,-1e-06,0,251.36317896842957,Two Conv2D layers back to back
0-rtl-act_h2c16_wave,PASS,0,130,0,130,0,-1e-06,0,244.3532691001892,A unit test
0-scaleadd_wave,WAIVE-LSTM,0,36,0,36,0,-1e-06,0,19.02699041366577,"Two layer, BiasAdd followed by ResAdd"
1-1conv0_c128_wave,PASS,0,514,0,514,0,-1e-06,0,249.36176872253418,Two Conv2D layers back to back
1-1conv0_c256_wave,PASS,0,1026,0,1026,0,-1e-06,0,245.35627818107605,Two Conv2D layers back to back
1-1conv0_h112c1m1_wave,PASS,0,37635,0,37635,0,-1e-06,0,425.6093862056732,Two Conv2D layers back to back
1-1conv0_h16c128_wave,PASS,0,98434,0,98434,0,-1e-06,0,264.3794276714325,Two Conv2D layers back to back
1-1conv0_h16c1m1_wave,PASS,0,1540,0,1540,0,-1e-06,0,501.71845030784607,Two Conv2D layers back to back
1-1conv0_h16c256_wave,PASS,0,196866,0,196866,0,-1e-06,0,511.74011731147766,Two Conv2D layers back to back
1-1conv0_h16c256m128_wave,PASS,0,16875522,0,16875522,0,-1e-06,0,441.6241235733032,Two Conv2D layers back to back
1-1conv0_h16c2m1_wave,PASS,0,1540,0,1540,0,-1e-06,0,447.6424312591553,Two Conv2D layers back to back
1-1conv0_h224c1m1_wave,PASS,0,75267,0,75267,0,-1e-06,0,453.6613438129425,Two Conv2D layers back to back
1-1conv0_h28c1m1_wave,PASS,0,2355,0,2355,0,-1e-06,0,421.6118538379669,Two Conv2D layers back to back
1-1conv0_h32c128m1_wave,PASS,0,393346,0,393346,0,-1e-06,0,379.5380148887634,Two Conv2D layers back to back
1-1conv0_h32c1m1_wave,PASS,0,3075,0,3075,0,-1e-06,0,396.5845777988434,Two Conv2D layers back to back
1-1conv0_h32c1m2_wave,PASS,0,5124,0,5124,0,-1e-06,0,383.567423582077,Two Conv2D layers back to back
1-1conv0_h32c2m1_wave,PASS,0,6148,0,6148,0,-1e-06,0,342.4953393936157,Two Conv2D layers back to back
1-1conv0_h32c4m1_wave,PASS,0,12294,0,12294,0,-1e-06,0,333.4884328842163,Two Conv2D layers back to back
1-1conv0_h32c64m1_wave,PASS,0,196674,0,196674,0,-1e-06,0,335.49869322776794,Two Conv2D layers back to back
