Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu,PASS,0.00010705079605761941,1412,0.00021622441243366184,2852,13190,15.569523,847.1678933259548,53.43967866897583,Resnet-like network with 10 Conv2D and Relu layer pairs
0-10conv_relu_wave,PASS,0.000575621687729311,1412,0.0011626579698328576,2852,2453,1.668166,1470.4771587479902,28.691991090774536,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh,PASS,0.00010704472095897479,17842,0.00021743721426942969,36242,166678,222.549122,748.9492589415833,317.43695282936096,Resnet-like network with 116 Conv2D and Relu layer pairs
0-116conv_tanh_wave,WAIVE-ME_ACC,0,17842,0,36242,0,-1e-06,0,30.287527799606323,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1ap0,PASS,0.0001678082191780822,49,0.0001678082191780822,49,292,0.550136,530.7778440240232,27.551725387573242,Single AvgPoll layer
0-1ap7x7,PASS,0.0061860618014464176,9409,0.0061860618014464176,9409,1521,2.657069,572.4352660770195,31.10166049003601,Single AvgPoll layer
0-1conv0,PASS,1.4999999999999999e-05,6,1.4999999999999999e-05,6,400,0.389456,1027.0736617230186,28.84744930267334,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0007015468607825296,771,0.0007015468607825296,771,1099,0.5878129999999999,1869.6422161469723,31.10139513015747,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2,PASS,3.6764705882352945e-05,15,3.6764705882352945e-05,15,408,0.725154,562.6391083824954,28.97134757041931,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h2_wave,PASS,3.685503685503686e-05,15,3.685503685503686e-05,15,407,0.19735,2062.3258170762606,27.54813551902771,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_h16r2s2_wave,PASS,0.0009236276849642006,774,0.0009236276849642006,774,838,0.25098600000000004,3338.831647980365,28.97030472755432,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0011511627906976743,1287,0.001269230769230769,1419,1118,0.7636109999999999,1464.0962479587122,31.098171949386597,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.007714951703894569,2323458,0.007714951703894569,2323458,301163,98.078971,3070.617451726732,137.49032044410706,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.0020704948140873327,1281804,0.0020704948140873327,1281804,619081,279.016637,2218.7960067771874,318.4296886920929,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,1.4999999999999999e-05,6,1.4999999999999999e-05,6,400,0.120447,3320.9627471003846,28.96670436859131,Existence test for wave scheduler
0-1conv0m4_wave,PASS,3.712871287128713e-05,15,3.712871287128713e-05,15,404,0.184672,2187.662450181944,28.96631693840027,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,6.521739130434782e-05,27,6.521739130434782e-05,27,414,0.116891,3541.7611278883746,26.350590705871582,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.0001836283185840708,83,0.0001836283185840708,83,452,0.21679,2084.9670187739284,28.9641170501709,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.20738699969824156,226796349,0.21670893479274683,236990724,1093590,441.734445,2475.6729124893127,502.0921516418457,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.0034118611642525282,12484,0.0034118611642525282,12484,3659,1.772705,2064.077215329116,31.091038465499878,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.0058803579839849275,12484,0.0058803579839849275,12484,2123,0.8192809999999999,2591.2965148709663,31.09074568748474,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1,PASS,0.0001174496644295302,70,0.0001174496644295302,70,596,0.67838,878.5636368996728,31.354970932006836,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32,PASS,0.00011437908496732025,70,0.00011437908496732025,70,612,0.7047979999999999,868.3339056013214,29.123626470565796,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32_wave,PASS,0.00015486725663716813,70,0.00015486725663716813,70,452,0.133032,3397.6787539840034,31.35442066192627,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_fp32_wave,PASS,0.00042083333333333333,202,0.00042083333333333333,202,480,0.130657,3673.741169627345,27.533053159713745,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.00044395604395604395,202,0.00044395604395604395,202,455,0.32374,1405.4488169518747,31.35279941558838,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_fp32_wave,PASS,0.0010904341560079266,12106,0.0010904341560079266,12106,11102,4.216894,2632.743436282724,31.355300903320312,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.0016397128538534471,12106,0.0016397128538534471,12106,7383,2.5933089999999996,2846.9418800459184,31.355486154556274,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0.00428,6420,0.00428,6420,1500,1.1005090000000002,1363.005663742868,29.11796236038208,Two Conv2D layers back to back
0-1conv1maxpool_k3d2_wave,WAIVE_WAVESC,0,91,0,603,0,-1e-06,0,23.102420330047607,Two Conv2D layers back to back
0-1conv1pool,PASS,0.00018161925601750548,83,0.00018161925601750548,83,457,0.5411969999999999,844.424488679723,29.47027564048767,Two Conv2D layers back to back
0-1conv1pool_b5_wave,WAIVE_WAVESC,0.0006143292682926829,403,0.0006143292682926829,403,656,0.17818,3681.670221124705,29.470407247543335,Two Conv2D layers back to back
0-1conv1pool_b5m3_wave,WAIVE_WAVESC,0.0015035971223021582,1045,0.0015035971223021582,1045,695,0.233544,2975.8846298770254,27.525400161743164,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0.004748291571753986,8338,0.004748291571753986,8338,1756,0.69012,2544.485017098476,29.469722509384155,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,0.00011617312072892938,51,0.00011617312072892938,51,439,0.29122200000000004,1507.4410587112236,29.469715118408203,Two Conv2D layers back to back
